Index,Binding Probability
93,1.0000000000000000
94,1.0000000000000000
95,0.0000002724341641
96,0.9986574649810791
97,0.8056491017341614
98,0.9998892545700073
99,0.0010172213660553
100,1.0000000000000000
101,0.9999939203262329
102,0.0273859109729528
103,1.0000000000000000
104,1.0000000000000000
105,0.0000133772200570
106,1.0000000000000000
107,1.0000000000000000
108,1.0000000000000000
109,1.0000000000000000
110,0.5345402359962463
111,1.0000000000000000
112,1.0000000000000000
113,1.0000000000000000
114,1.0000000000000000
115,1.0000000000000000
116,1.0000000000000000
117,0.9999996423721313
118,0.0000000000003142
119,0.9999996423721313
120,1.0000000000000000
121,1.0000000000000000
122,0.0000000000000165
123,1.0000000000000000
124,0.0000000001757290
125,1.0000000000000000
126,1.0000000000000000
127,0.9917152523994446
128,0.9999945163726807
129,0.0000265864091489
130,0.9947661161422729
131,0.9999974966049194
132,0.9074273705482483
133,1.0000000000000000
134,1.0000000000000000
135,1.0000000000000000
136,0.9828040599822998
137,1.0000000000000000
138,0.9921112060546875
139,1.0000000000000000
140,1.0000000000000000
141,1.0000000000000000
142,1.0000000000000000
143,0.9999885559082031
144,1.0000000000000000
145,1.0000000000000000
146,1.0000000000000000
147,0.9999978542327881
148,1.0000000000000000
149,1.0000000000000000
150,1.0000000000000000
151,0.9993452429771423
152,1.0000000000000000
153,1.0000000000000000
154,0.9930586814880371
155,0.0002465880825184
156,0.9992857575416565
157,1.0000000000000000
158,0.0000408822961617
159,0.9071201682090759
160,1.0000000000000000
161,1.0000000000000000
162,0.8250603675842285
163,1.0000000000000000
164,1.0000000000000000
165,0.0000072712268775
166,0.0548654161393642
167,1.0000000000000000
168,1.0000000000000000
169,1.0000000000000000
170,1.0000000000000000
171,0.9999976158142090
172,1.0000000000000000
173,0.0000000000594378
174,0.9999424219131470
175,0.9999798536300659
176,1.0000000000000000
177,1.0000000000000000
178,0.9964794516563416
179,1.0000000000000000
180,1.0000000000000000
181,1.0000000000000000
182,0.9999996423721313
183,0.9998445510864258
184,1.0000000000000000
185,0.0000000006772286
186,0.9817416071891785
187,1.0000000000000000
188,1.0000000000000000
189,1.0000000000000000
190,0.0000000384854104
191,1.0000000000000000
192,1.0000000000000000
193,0.9999951124191284
194,0.9999989271163940
195,1.0000000000000000
196,1.0000000000000000
197,0.0000056403382587
198,0.0000004843116130
199,1.0000000000000000
200,0.0634824782609940
201,0.0000099361550383
202,0.0000766707889852
203,0.0000004390132631
204,0.0000002045864420
205,0.9999998807907104
206,0.9999997615814209
207,1.0000000000000000
208,1.0000000000000000
209,0.9999998807907104
210,0.0000000001065940
211,0.0000906035420485
212,0.9999986886978149
213,0.9998626708984375
214,0.0001610679173609
215,0.9961687922477722
216,0.9998466968536377
217,0.0000547255731362
218,0.0832089632749557
219,0.0000017034209350
220,0.0182147379964590
221,0.9996261596679688
222,1.0000000000000000
223,1.0000000000000000
224,1.0000000000000000
225,0.9100046753883362
226,0.0000000300717033
227,0.0195197090506554
228,0.9995121955871582
229,1.0000000000000000
230,0.2260040342807770
231,0.5127499103546143
232,0.0003333976492286
233,0.1718903034925461
234,1.0000000000000000
235,1.0000000000000000
236,1.0000000000000000
237,0.0074039329774678
238,0.1031383872032166
239,0.0007757694111206
240,1.0000000000000000
241,0.0000036603530589
242,1.0000000000000000
243,0.0001331660605501
244,0.8746685981750488
245,0.3219051659107208
246,0.0000041568932829
247,0.0003050480445381
248,1.0000000000000000
249,0.9999521970748901
250,0.3966688215732574
251,0.0025127155240625
252,0.9999986886978149
253,0.8146872520446777
254,0.0015309812733904
255,0.0890882834792137
256,1.0000000000000000
257,1.0000000000000000
258,0.9646316766738892
259,0.9977669715881348
260,0.9880921840667725
261,0.9978712797164917
262,1.0000000000000000
263,1.0000000000000000
264,1.0000000000000000
265,1.0000000000000000
266,0.9987081289291382
267,1.0000000000000000
268,1.0000000000000000
269,0.0001556599454489
270,0.0000119746309792
271,0.0074195773340762
272,1.0000000000000000
273,1.0000000000000000
274,0.9769287705421448
275,0.9975148439407349
276,0.0795215517282486
277,0.9998124241828918
278,1.0000000000000000
279,0.0000000015578804
280,0.0247736871242523
281,0.9998975992202759
282,1.0000000000000000
283,0.0008227931102738
284,0.0000048453330237
285,0.0016180853126571
286,0.0015886054607108
287,1.0000000000000000
288,0.9999971389770508
289,1.0000000000000000
290,1.0000000000000000
291,1.0000000000000000
292,0.9999969005584717
293,1.0000000000000000
294,1.0000000000000000
295,1.0000000000000000
296,1.0000000000000000
297,1.0000000000000000
298,1.0000000000000000
299,1.0000000000000000
300,1.0000000000000000
301,1.0000000000000000
302,1.0000000000000000
303,0.0000069198981691
304,0.9997105002403259
305,0.9999186992645264
306,0.1027900204062462
307,1.0000000000000000
308,1.0000000000000000
309,1.0000000000000000
310,0.0000034852844237
311,1.0000000000000000
312,1.0000000000000000
313,1.0000000000000000
314,1.0000000000000000
315,1.0000000000000000
316,0.9998008608818054
317,0.0000000085482643
318,0.0020180351566523
319,0.7693908214569092
320,0.1280043274164200
321,0.9916079044342041
322,0.0813458189368248
323,0.0000087317685029
324,0.9999998807907104
325,0.6986812353134155
326,0.9999983310699463
327,0.9999735355377197
328,0.8269055485725403
329,1.0000000000000000
330,0.0000340353653883
331,1.0000000000000000
332,0.8295492529869080
333,0.1180510446429253
334,0.9987032413482666
335,1.0000000000000000
336,1.0000000000000000
337,1.0000000000000000
338,1.0000000000000000
339,0.9999980926513672
340,1.0000000000000000
341,0.9999836683273315
342,0.9999898672103882
343,0.9998120665550232
344,1.0000000000000000
345,0.0022514336742461
346,0.9970589876174927
347,1.0000000000000000
348,0.9999911785125732
349,0.8995674848556519
350,1.0000000000000000
351,1.0000000000000000
352,0.0000075380407907
353,0.5384258627891541
354,0.0117884203791618
355,1.0000000000000000
356,0.0029217558912933
357,1.0000000000000000
358,0.9999911785125732
359,0.9999994039535522
360,1.0000000000000000
361,0.5063050985336304
362,0.9998524188995361
363,0.9999930858612061
364,0.0007931623840705
365,0.9999837875366211
366,0.9999986886978149
367,0.3463725745677948
368,1.0000000000000000
369,0.9999997615814209
370,1.0000000000000000
371,1.0000000000000000
372,1.0000000000000000
373,1.0000000000000000
374,0.9993612170219421
375,1.0000000000000000
376,1.0000000000000000
377,0.0000000002279939
378,0.0458472669124603
379,0.9999998807907104
380,0.9989896416664124
381,0.0366708301007748
382,0.9999998807907104
383,1.0000000000000000
384,1.0000000000000000
385,1.0000000000000000
386,1.0000000000000000
387,1.0000000000000000
388,1.0000000000000000
389,1.0000000000000000
390,1.0000000000000000
391,1.0000000000000000
392,0.9999997615814209
393,1.0000000000000000
394,1.0000000000000000
395,0.9999998807907104
396,0.9999998807907104
397,1.0000000000000000
398,0.9983905553817749
399,0.9999979734420776
400,1.0000000000000000
401,1.0000000000000000
402,1.0000000000000000
403,1.0000000000000000
404,1.0000000000000000
405,0.9998249411582947
406,1.0000000000000000
407,0.9989832043647766
408,1.0000000000000000
409,0.9999910593032837
410,0.8169605135917664
411,1.0000000000000000
412,0.1067794710397720
413,0.0279769841581583
414,0.9999996423721313
415,1.0000000000000000
416,0.9998370409011841
417,0.9997534155845642
418,0.0000075366674537
419,0.0000000001743153
420,1.0000000000000000
421,0.0000800490597612
422,0.0000000005304466
423,0.1140635535120964
424,0.0038679430726916
425,0.0001183677886729
426,0.9977376461029053
427,0.0071732299402356
428,1.0000000000000000
429,0.9823635816574097
430,1.0000000000000000
431,1.0000000000000000
432,0.0000231078756769
433,0.9997532963752747
434,0.9999784231185913
435,1.0000000000000000
436,0.9652679562568665
437,1.0000000000000000
438,0.9999976158142090
439,0.9999997615814209
440,0.9999895095825195
441,1.0000000000000000
442,0.8868743181228638
443,0.0000005942947610
444,0.9999420642852783
445,1.0000000000000000
446,1.0000000000000000
447,0.0001157954902737
448,0.9999997615814209
449,0.9927502870559692
450,0.9999978542327881
451,1.0000000000000000
452,1.0000000000000000
453,0.8713749647140503
454,1.0000000000000000
455,1.0000000000000000
456,1.0000000000000000
457,0.9999998807907104
458,0.9999998807907104
459,0.9982690811157227
460,0.9999927282333374
461,1.0000000000000000
462,1.0000000000000000
463,0.9999058246612549
464,1.0000000000000000
465,1.0000000000000000
466,1.0000000000000000
467,0.0000000367624189
468,0.0000000001466617
469,0.0000000012621226
470,0.9999955892562866
471,0.9903079867362976
472,0.1714254915714264
473,0.9995365142822266
474,0.6839385628700256
475,0.0007249286863953
476,0.9999985694885254
477,0.9994655251502991
478,0.4065451920032501
479,1.0000000000000000
480,0.9999667406082153
481,1.0000000000000000
482,0.9999573230743408
483,0.9999996423721313
484,1.0000000000000000
485,1.0000000000000000
486,1.0000000000000000
487,0.9999995231628418
488,1.0000000000000000
489,1.0000000000000000
490,1.0000000000000000
491,0.9999996423721313
492,1.0000000000000000
493,1.0000000000000000
494,1.0000000000000000
495,1.0000000000000000
496,1.0000000000000000
497,0.9999998807907104
498,0.9031722545623779
499,0.9998167157173157
500,0.9999887943267822
501,1.0000000000000000
502,1.0000000000000000
503,1.0000000000000000
504,1.0000000000000000
505,1.0000000000000000
506,1.0000000000000000
507,1.0000000000000000
508,1.0000000000000000
509,1.0000000000000000
510,0.9999814033508301
511,0.1429152488708496
512,0.9954854846000671
513,0.9980977177619934
514,0.9984080195426941
515,1.0000000000000000
516,0.9544101953506470
517,1.0000000000000000
518,1.0000000000000000
519,1.0000000000000000
520,1.0000000000000000
521,1.0000000000000000
522,0.7185477018356323
523,1.0000000000000000
524,0.9999041557312012
525,0.0010039805201814
526,1.0000000000000000
527,0.9999988079071045
528,0.0002473823551554
529,0.9999984502792358
530,0.0000066592019721
531,0.9999554157257080
532,0.9999998807907104
533,1.0000000000000000
534,0.0000001816373327
535,0.6454918980598450
536,0.9983139038085938
537,0.9977174997329712
538,1.0000000000000000
539,0.9999998807907104
540,0.0000000033239631
541,0.0000002313636287
542,1.0000000000000000
543,1.0000000000000000
544,0.0737784951925278
545,0.9976719021797180
546,0.9999850988388062
547,0.9999921321868896
548,1.0000000000000000
549,0.9999997615814209
550,1.0000000000000000
551,1.0000000000000000
552,0.2735118269920349
553,1.0000000000000000
554,0.9999980926513672
555,0.1992625594139099
556,0.9999395608901978
557,0.0006657886551693
558,0.7685981392860413
559,1.0000000000000000
560,1.0000000000000000
561,0.9932009577751160
562,0.9944511055946350
563,1.0000000000000000
564,0.9995718598365784
565,0.9614167213439941
566,0.9980903267860413
567,0.7366150617599487
568,0.9924786090850830
569,0.9999994039535522
570,1.0000000000000000
571,0.0566718243062496
572,0.9999723434448242
573,1.0000000000000000
574,0.1868681460618973
575,0.9999827146530151
576,0.9999997615814209
577,0.9806555509567261
578,0.9999886751174927
579,1.0000000000000000
580,1.0000000000000000
581,1.0000000000000000
582,0.9941402077674866
583,0.9999998807907104
584,0.9999784231185913
585,1.0000000000000000
586,1.0000000000000000
587,1.0000000000000000
588,1.0000000000000000
589,1.0000000000000000
590,1.0000000000000000
591,0.9923708438873291
592,1.0000000000000000
593,0.9999901056289673
594,0.9999163150787354
595,1.0000000000000000
596,0.9999966621398926
597,1.0000000000000000
598,1.0000000000000000
599,1.0000000000000000
600,1.0000000000000000
601,0.9993062019348145
602,0.9937595725059509
603,0.0859328880906105
604,0.9999998807907104
605,0.9998720884323120
606,0.9999952316284180
607,0.8167726397514343
608,0.0000014458693158
609,1.0000000000000000
610,0.1075251698493958
611,0.0913249477744102
612,0.0000000010281379
613,1.0000000000000000
614,0.0000304134955513
615,0.0000000000365266
616,0.0000000011733352
617,0.0000020327979655
618,0.0000020071811377
619,0.9999922513961792
620,0.0000000000434727
621,1.0000000000000000
622,0.9999955892562866
623,1.0000000000000000
624,0.0000748527309042
625,0.0012705868575722
626,0.0000000000777976
627,0.0000709927917342
628,1.0000000000000000
629,1.0000000000000000
630,0.0000133714684125
631,0.9999996423721313
632,0.9999998807907104
633,0.9999964237213135
634,1.0000000000000000
635,1.0000000000000000
636,0.0000000055423404
637,0.0016379863955081
638,0.0000000916465765
639,0.0000000000001361
640,0.0000000003833687
641,0.0000000006839802
642,1.0000000000000000
643,0.0000000000141794
644,0.0000000000822620
645,0.0000192013103515
646,0.0000000210766036
647,0.0000081230436990
648,0.0000000000000921
649,0.0000002365759713
650,0.9999957084655762
651,0.0304226819425821
652,0.9996420145034790
653,1.0000000000000000
654,0.9999992847442627
655,1.0000000000000000
656,1.0000000000000000
657,0.9957066178321838
658,0.0000000012534740
659,1.0000000000000000
660,0.6193651556968689
661,0.1104272529482841
662,0.0000000000000126
663,0.0000000000010748
664,0.0000000126295880
665,0.0000000000028217
666,0.0000043033583097
667,0.9986735582351685
668,0.9999992847442627
669,0.0000000029620157
670,0.0000000000015002
671,0.0000000000078323
672,0.0000000000269290
673,1.0000000000000000
674,0.9999910593032837
675,0.9970081448554993
676,0.5680882334709167
677,0.9938486218452454
678,1.0000000000000000
679,1.0000000000000000
680,1.0000000000000000
681,0.9999920129776001
682,0.9633651375770569
683,0.0000000003889879
684,1.0000000000000000
685,1.0000000000000000
686,0.0270337611436844
687,0.9998497962951660
688,0.0006480776355602
689,0.0000011821131238
690,0.9910756349563599
691,1.0000000000000000
692,0.0000017189239543
693,0.0000147737273437
694,0.9999732971191406
695,0.0000000000001243
696,0.0000007898702279
697,0.9999951124191284
698,1.0000000000000000
699,0.0000000000038617
700,0.0000000000075012
701,0.9999958276748657
702,1.0000000000000000
703,0.0000001332725077
704,0.9934806823730469
705,1.0000000000000000
706,1.0000000000000000
707,0.0000000000024147
708,0.0002693653514143
709,0.0000025345418635
710,0.9999998807907104
711,0.0000000000028488
712,0.8154437541961670
713,1.0000000000000000
714,1.0000000000000000
715,1.0000000000000000
716,0.9999947547912598
717,1.0000000000000000
718,0.0074218926019967
719,0.9963614344596863
720,0.0246509108692408
721,0.0000000000009527
722,0.9973311424255371
723,1.0000000000000000
724,1.0000000000000000
725,0.9997937083244324
726,0.0022015604190528
727,0.0000002425821890
728,0.0000072211255429
729,0.9999989271163940
730,0.0014274639543146
731,0.9999369382858276
732,0.0000006456282904
733,0.9973673224449158
734,1.0000000000000000
735,0.0006631273427047
736,1.0000000000000000
737,0.9991550445556641
738,0.0000055695736592
739,0.0000000674221070
740,0.0000000048244067
741,0.0000000000000022
742,0.0000000230798296
743,0.0000000000020951
744,0.1231765970587730
745,0.0000000004342189
746,0.9857894778251648
747,0.0788228064775467
748,1.0000000000000000
749,1.0000000000000000
750,0.9999998807907104
751,0.0020307039376348
752,1.0000000000000000
753,1.0000000000000000
754,1.0000000000000000
755,1.0000000000000000
756,1.0000000000000000
757,1.0000000000000000
758,0.9916768074035645
759,1.0000000000000000
760,1.0000000000000000
761,0.0428278073668480
762,0.0000000000080284
763,0.9771451950073242
764,0.0000000000016477
765,1.0000000000000000
766,0.0000000000502669
767,0.1835491359233856
768,0.9999973773956299
769,0.0142057016491890
770,1.0000000000000000
771,0.9560532569885254
772,1.0000000000000000
773,1.0000000000000000
774,0.8986445665359497
775,0.0000000001493961
776,0.0000000000001180
777,0.0000000499448021
778,1.0000000000000000
779,1.0000000000000000
780,0.9984157085418701
781,1.0000000000000000
782,1.0000000000000000
783,1.0000000000000000
784,0.0000004933449986
785,0.9395137429237366
786,0.9999997615814209
787,1.0000000000000000
788,1.0000000000000000
789,1.0000000000000000
790,0.0046584275551140
791,0.0000043486029426
792,1.0000000000000000
793,0.0046063046902418
794,1.0000000000000000
795,0.9999986886978149
796,0.9848722219467163
797,1.0000000000000000
798,1.0000000000000000
799,1.0000000000000000
800,0.9999966621398926
801,0.0000067579890128
802,0.0000000000636611
803,0.0000000000078919
804,0.9804787039756775
805,1.0000000000000000
806,1.0000000000000000
807,1.0000000000000000
808,1.0000000000000000
809,0.9999878406524658
810,0.0000000188567277
811,1.0000000000000000
812,1.0000000000000000
813,1.0000000000000000
814,0.0001332158572040
815,0.9398546814918518
816,0.3988384604454041
817,1.0000000000000000
818,0.3810780644416809
819,0.0009764609858394
820,0.9933609962463379
821,1.0000000000000000
822,1.0000000000000000
823,1.0000000000000000
824,0.0000039120891415
825,1.0000000000000000
826,0.9999998807907104
827,0.1829517185688019
828,0.9835741519927979
829,0.9999995231628418
830,0.0000017681823010
831,0.3649093508720398
832,1.0000000000000000
833,1.0000000000000000
834,1.0000000000000000
835,0.9653437137603760
836,0.8872268199920654
837,1.0000000000000000
838,0.9999808073043823
839,0.9999997615814209
840,1.0000000000000000
841,1.0000000000000000
842,1.0000000000000000
843,1.0000000000000000
844,1.0000000000000000
845,0.9955623149871826
846,1.0000000000000000
847,0.9999997615814209
848,0.0424111783504486
849,1.0000000000000000
850,1.0000000000000000
851,1.0000000000000000
852,1.0000000000000000
853,1.0000000000000000
854,1.0000000000000000
855,1.0000000000000000
856,1.0000000000000000
857,0.9987066984176636
858,1.0000000000000000
859,0.7110377550125122
860,0.5792826414108276
861,0.0000000029519427
862,0.0004736569826491
863,0.0000268220246653
864,1.0000000000000000
865,1.0000000000000000
866,1.0000000000000000
867,0.9999990463256836
868,1.0000000000000000
869,1.0000000000000000
870,1.0000000000000000
871,1.0000000000000000
872,1.0000000000000000
873,0.0000000298566967
874,0.2780785262584686
875,0.9999437332153320
876,0.1516279280185699
877,0.0035092066973448
878,0.1171776354312897
879,0.9995902180671692
880,0.0004172853659838
881,0.0000000000183700
882,0.8858814239501953
883,0.3708238303661346
884,0.0016754589742050
885,1.0000000000000000
886,0.9999984502792358
887,0.0000324405737047
888,1.0000000000000000
889,1.0000000000000000
890,1.0000000000000000
891,1.0000000000000000
892,0.0001968164724531
893,0.0000021709070097
894,0.0000298800059682
895,0.0028019368182868
896,0.0000000434879119
897,0.0000000000044144
898,1.0000000000000000
899,0.5081579685211182
900,0.0000026703514777
901,0.0000604517263127
902,0.9999655485153198
903,1.0000000000000000
904,1.0000000000000000
905,1.0000000000000000
906,1.0000000000000000
907,1.0000000000000000
908,0.6844718456268311
909,0.9999992847442627
910,0.9999939203262329
911,1.0000000000000000
912,0.9583063125610352
913,0.0036568464711308
914,0.0013094160240144
915,1.0000000000000000
916,1.0000000000000000
917,1.0000000000000000
918,0.3463218510150909
919,0.0000819555716589
920,0.0080312835052609
921,1.0000000000000000
922,1.0000000000000000
923,0.9999948740005493
924,0.0000000024297262
925,0.0004111098533031
926,0.9838111996650696
927,0.0022907122038305
928,0.9999980926513672
929,0.0226587578654289
930,0.9253403544425964
931,0.0002893196942750
932,0.0000000026806783
933,0.0001911218132591
934,0.9999902248382568
935,0.2461013048887253
936,1.0000000000000000
937,1.0000000000000000
938,1.0000000000000000
939,1.0000000000000000
940,0.9999998807907104
941,0.9821016192436218
942,1.0000000000000000
943,0.9999998807907104
944,0.4983048439025879
945,0.9999595880508423
946,0.9377999305725098
947,0.9968156218528748
948,1.0000000000000000
949,0.0005035088397563
950,0.9999991655349731
951,0.0000000000133721
952,0.0073901559226215
953,0.9900470376014709
954,1.0000000000000000
955,1.0000000000000000
956,0.0000000003423208
957,0.0000000000018953
958,0.9913440942764282
959,0.9994025230407715
960,0.9985911250114441
961,0.9958119988441467
962,0.0044597084634006
963,0.0000000000211193
964,0.0000000000000012
965,0.0000000000170943
966,0.5036503672599792
967,0.0000296304970107
968,0.0000000000000342
969,0.0000000000055601
970,0.0000006816800351
971,0.5817266702651978
972,0.0000000000801764
973,0.0000000000000000
974,0.0015835034428164
975,0.0081527614966035
976,0.0000000003681698
977,0.0000043294689931
978,0.9993771910667419
979,0.9999998807907104
980,0.0000000042179265
981,0.0000000000003165
982,0.0000002621838462
983,0.3255504965782166
984,0.9999989271163940
985,1.0000000000000000
986,0.9999988079071045
987,1.0000000000000000
988,1.0000000000000000
989,1.0000000000000000
990,0.9999986886978149
991,0.0000000000026363
992,1.0000000000000000
993,0.0000000000052848
994,0.0000000000000074
995,0.9999998807907104
996,0.9997023940086365
997,0.9999948740005493
998,0.0059641012921929
999,1.0000000000000000
1000,0.9999996423721313
1001,0.8598049879074097
1002,0.0026340556796640
1003,0.0000000495128525
1004,0.0002235697756987
1005,1.0000000000000000
1006,0.0020464698318392
1007,1.0000000000000000
1008,1.0000000000000000
1009,1.0000000000000000
1010,1.0000000000000000
1011,0.0011208400828764
1012,0.2157330363988876
1013,0.9999995231628418
1014,0.0016724403249100
1015,1.0000000000000000
1016,1.0000000000000000
1017,0.0048285187222064
1018,0.0466081090271473
1019,1.0000000000000000
1020,0.0000000000272435
1021,0.9999988079071045
1022,0.9999077320098877
1023,1.0000000000000000
1024,1.0000000000000000
1025,0.9999661445617676
1026,1.0000000000000000
1027,1.0000000000000000
1028,0.9999980926513672
1029,0.9999997615814209
1030,0.9879093766212463
1031,0.0050114537589252
1032,1.0000000000000000
1033,1.0000000000000000
1034,0.0000000017205790
1035,0.0000131292363221
1036,0.9999902248382568
1037,0.9999606609344482
1038,0.0000009061919286
1039,0.9999290704727173
1040,1.0000000000000000
1041,0.8291676640510559
1042,1.0000000000000000
1043,1.0000000000000000
1044,1.0000000000000000
1045,0.0000030056162359
1046,0.7934379577636719
1047,0.9999932050704956
1048,1.0000000000000000
1049,0.0024903661105782
1050,0.9999823570251465
1051,1.0000000000000000
1052,0.0000050271128202
1053,0.0000041059456635
1054,1.0000000000000000
1055,1.0000000000000000
1056,0.9877596497535706
1057,0.0000000032022567
1058,0.0000004590629601
1059,1.0000000000000000
1060,1.0000000000000000
1061,0.0000000000409112
1062,0.0000000000698449
1063,0.0001746132620610
1064,0.6137094497680664
1065,0.0006100591854192
1066,0.3945853412151337
1067,0.0000012273698076
1068,0.0000026419456844
1069,1.0000000000000000
1070,1.0000000000000000
1071,0.9999990463256836
1072,1.0000000000000000
1073,0.9999949932098389
1074,0.9998245835304260
1075,0.0000001950965753
1076,0.9999463558197021
1077,1.0000000000000000
1078,0.3976026177406311
1079,1.0000000000000000
1080,1.0000000000000000
1081,1.0000000000000000
1082,1.0000000000000000
1083,1.0000000000000000
1084,1.0000000000000000
1085,1.0000000000000000
1086,0.0005173414829187
1087,1.0000000000000000
1088,1.0000000000000000
1089,1.0000000000000000
1090,1.0000000000000000
1091,1.0000000000000000
1092,1.0000000000000000
1093,0.9999960660934448
1094,1.0000000000000000
1095,1.0000000000000000
1096,0.0006164267542772
1097,0.0000000000000382
1098,0.9999579191207886
1099,0.9999921321868896
1100,1.0000000000000000
1101,0.9789534211158752
1102,0.8388224840164185
1103,1.0000000000000000
1104,0.0000000636336281
1105,0.0000006702634892
1106,0.3144563734531403
1107,0.0000092997906904
1108,0.9631461501121521
1109,0.9999928474426270
1110,1.0000000000000000
1111,1.0000000000000000
1112,0.9986360669136047
1113,0.9663206338882446
1114,1.0000000000000000
1115,1.0000000000000000
1116,1.0000000000000000
1117,1.0000000000000000
1118,1.0000000000000000
1119,0.9808160662651062
1120,0.0000001358500299
1121,0.9999942779541016
1122,1.0000000000000000
1123,0.9999625682830811
1124,1.0000000000000000
1125,0.9999388456344604
1126,0.9999997615814209
1127,0.0000012553872466
1128,0.0009671527077444
1129,0.9999998807907104
1130,0.0007086475379765
1131,1.0000000000000000
1132,1.0000000000000000
1133,0.0000000340675790
1134,0.9999972581863403
1135,0.9998581409454346
1136,1.0000000000000000
1137,0.9991849064826965
1138,0.0000000259383164
1139,0.0000003182245223
1140,0.9999854564666748
1141,1.0000000000000000
1142,1.0000000000000000
1143,1.0000000000000000
1144,0.0012148277601227
1145,1.0000000000000000
1146,1.0000000000000000
1147,0.9998542070388794
1148,0.1410666257143021
1149,1.0000000000000000
1150,1.0000000000000000
1151,1.0000000000000000
1152,1.0000000000000000
1153,0.0000001973458694
1154,1.0000000000000000
1155,0.9999985694885254
1156,0.0004119016521145
1157,1.0000000000000000
1158,1.0000000000000000
1159,1.0000000000000000
1160,0.6950047016143799
1161,0.4186958372592926
1162,0.0844027623534203
1163,1.0000000000000000
1164,0.0000000155973936
1165,0.8501625061035156
1166,0.9999997615814209
1167,1.0000000000000000
1168,1.0000000000000000
1169,0.5310119390487671
1170,0.0004129881854169
1171,0.0010037792380899
1172,1.0000000000000000
1173,1.0000000000000000
1174,0.9999631643295288
1175,1.0000000000000000
1176,1.0000000000000000
1177,0.9999991655349731
1178,0.0000151423701027
1179,1.0000000000000000
1180,0.9999663829803467
1181,0.0000305362809740
1182,1.0000000000000000
1183,1.0000000000000000
1184,1.0000000000000000
1185,1.0000000000000000
1186,0.9820100665092468
1187,0.9999940395355225
1188,0.9999996423721313
1189,1.0000000000000000
1190,1.0000000000000000
1191,1.0000000000000000
1192,1.0000000000000000
1193,0.9999994039535522
1194,0.0023413964081556
1195,0.0000000073060997
1196,0.9999997615814209
1197,0.9997454285621643
1198,0.0000065049116529
1199,0.9992945194244385
1200,0.9999974966049194
1201,0.0000132634395413
1202,1.0000000000000000
1203,1.0000000000000000
1204,1.0000000000000000
1205,0.0835207104682922
1206,0.0000028639944958
1207,0.0000000115164038
1208,0.0000000427736211
1209,0.9222072362899780
1210,0.0061980518512428
1211,1.0000000000000000
1212,0.9999563694000244
1213,0.8242944478988647
1214,1.0000000000000000
1215,1.0000000000000000
1216,1.0000000000000000
1217,0.9999997615814209
1218,1.0000000000000000
1219,0.0000040264908421
1220,0.0005348136764951
1221,1.0000000000000000
1222,0.0000000134598803
1223,0.0000000001470448
1224,0.0000012288890048
1225,0.0640816316008568
1226,1.0000000000000000
1227,0.9970430731773376
1228,0.9999654293060303
1229,0.9998524188995361
1230,0.9666933417320251
1231,1.0000000000000000
1232,0.9999861717224121
1233,0.0049905548803508
1234,1.0000000000000000
1235,0.0000000105186766
1236,1.0000000000000000
1237,1.0000000000000000
1238,0.9996365308761597
1239,1.0000000000000000
1240,1.0000000000000000
1241,1.0000000000000000
1242,1.0000000000000000
1243,1.0000000000000000
1244,1.0000000000000000
1245,1.0000000000000000
1246,1.0000000000000000
1247,1.0000000000000000
